RDM Export File,,,,,,,,,,,,,,,,,,,
Project Name: Bubu,,,,,,,,,,,,,,,,,,,
Project Location: ,,,,,,,,,,,,,,,,,,,
Operator: tyler,,,,,,,,,,,,,,,,,,,
Project Comments: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference Side: Right,,,,,,,,,,,,,,,,,,,
Y-Offset from Reference (ft): 0,,,,,,,,,,,,,,,,,,,
File Name: Sample2,,,,,,,,,,,,,,,,,,,
Creation Date and Time: 2017-05-08.10:52:41,,,,,,,,,,,,,,,,,,,
File Comments: sb,,,,,,,,,,,,,,,,,,,
Moving Average Window Size (ft): 0.50,,,,,,,,,,,,,,,,,,,
Output Interval (ft): 0.50,,,,,,,,,,,,,,,,,,,
Distance (ft), Station, Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality
6520,65+20.00,-97.45531479,31.65025636,215.4,2.75,4.87,95.54,-97.45532121,31.65025117,215.4,0,5.45,95.23,-97.45532763,31.65024597,215.4,-2.75,5.26,95.07
6520.5,65+20.50,-97.45531388,31.65025536,215.4,2.75,4.76,95.58,-97.4553203,31.65025016,215.4,0,5.42,95.27,-97.45532672,31.65024497,215.4,-2.75,5.18,95.03
6521,65+21.00,-97.45531189,31.65025374,215.4,2.75,4.74,95.57,-97.45531839,31.65024861,215.4,0,5.44,95.32,-97.45532488,31.65024348,215.4,-2.75,5.18,94.94
6521.5,65+21.50,-97.45531083,31.65025277,215.4,2.75,4.73,95.61,-97.45531732,31.65024764,215.4,0,5.44,95.31,-97.45532382,31.65024251,215.4,-2.75,5.28,94.91
6522,65+22.00,-97.45530913,31.65025214,215.5,2.75,4.67,95.52,-97.45531563,31.65024701,215.5,0,5.46,95.34,-97.45532212,31.65024188,215.5,-2.75,5.22,94.96
6523,65+23.00,-97.45530803,31.65025113,215.5,2.75,4.71,95.52,-97.45531452,31.650246,215.5,0,5.42,95.31,-97.45532101,31.65024087,215.5,-2.75,5.23,94.96
6523.5,65+23.50,-97.45530681,31.65024993,215.5,2.75,4.68,95.46,-97.4553133,31.6502448,215.5,0,5.38,95.28,-97.45531979,31.65023967,215.5,-2.75,5.2,95.03
6524,65+24.00,-97.45530535,31.65024847,215.5,2.75,4.79,95.5,-97.45531183,31.65024333,215.5,0,5.5,95.3,-97.45531832,31.6502382,215.5,-2.75,5.21,95.07
6524.5,65+24.50,-97.45530347,31.65024684,215.5,2.75,4.76,95.49,-97.45530992,31.65024167,215.5,0,5.38,95.36,-97.45531636,31.6502365,215.5,-2.75,5.16,95.09
6525,65+25.00,-97.45530258,31.65024603,215.5,2.75,4.77,95.51,-97.455309,31.65024083,215.5,0,5.39,95.31,-97.45531542,31.65023564,215.5,-2.75,5.18,95.07
6526,65+26.00,-97.45530155,31.65024501,215.5,2.75,4.72,95.46,-97.455308,31.65023983,215.5,0,5.46,95.27,-97.45531445,31.65023466,215.5,-2.75,5.31,95.01
6526.5,65+26.50,-97.45530039,31.65024418,215.5,2.75,4.78,95.43,-97.45530684,31.65023901,215.5,0,5.49,95.22,-97.45531329,31.65023383,215.5,-2.75,5.25,95.01
6527,65+27.00,-97.45529907,31.65024319,215.5,2.75,4.82,95.44,-97.45530552,31.65023802,215.5,0,5.41,95.3,-97.45531197,31.65023285,215.5,-2.75,5.17,95.01
6527.5,65+27.50,-97.45529695,31.65024117,215.56,2.75,4.86,95.47,-97.4553034,31.650236,215.56,0,5.42,95.3,-97.45530985,31.65023082,215.56,-2.75,5.18,94.93
6528,65+28.00,-97.45529586,31.65024015,215.6,2.75,4.9,95.47,-97.45530235,31.65023502,215.6,0,5.47,95.24,-97.45530884,31.65022988,215.6,-2.75,5.27,94.92
6529,65+29.00,-97.45529499,31.65023928,215.6,2.75,4.9,95.51,-97.45530148,31.65023415,215.6,0,5.45,95.25,-97.45530798,31.65022902,215.6,-2.75,5.16,94.98
6529.5,65+29.50,-97.45529361,31.65023799,215.6,2.75,5.02,95.51,-97.45530015,31.65023291,215.6,0,5.45,95.19,-97.45530669,31.65022782,215.6,-2.75,5.26,94.99
6530,65+30.00,-97.45529255,31.65023702,215.6,2.75,5,95.49,-97.45529904,31.65023189,215.6,0,5.52,95.21,-97.45530553,31.65022676,215.6,-2.75,5.18,95.05
6530.5,65+30.50,-97.45529134,31.65023596,215.6,2.75,4.96,95.53,-97.45529783,31.65023083,215.6,0,5.38,95.2,-97.45530432,31.6502257,215.6,-2.75,5.27,95.02
6531,65+31.00,-97.45529023,31.65023491,215.6,2.75,4.96,95.5,-97.45529673,31.65022978,215.6,0,5.41,95.23,-97.45530322,31.65022465,215.6,-2.75,5.16,95.04
6532,65+32.00,-97.45528851,31.65023346,215.6,2.75,5.01,95.5,-97.455295,31.65022834,215.6,0,5.46,95.31,-97.4553015,31.65022321,215.6,-2.75,5.22,95.03
6532.5,65+32.50,-97.45528735,31.6502323,215.6,2.75,5,95.52,-97.45529384,31.65022717,215.6,0,5.52,95.34,-97.45530032,31.65022203,215.6,-2.75,5.25,95.04
6533,65+33.00,-97.45528626,31.65023132,215.6,2.75,5.06,95.53,-97.45529276,31.65022619,215.6,0,5.5,95.37,-97.45529926,31.65022106,215.6,-2.75,5.29,95.07
6533.5,65+33.50,-97.45528445,31.65022957,215.6,2.75,5.06,95.53,-97.45529096,31.65022446,215.6,0,5.52,95.38,-97.45529747,31.65021935,215.6,-2.75,5.2,95.07
6534,65+34.00,-97.45528345,31.65022866,215.6,2.75,5.08,95.53,-97.45529,31.65022358,215.6,0,5.48,95.38,-97.45529654,31.6502185,215.6,-2.75,5.15,95.03
6535,65+35.00,-97.4552826,31.65022792,215.6,2.75,5.1,95.57,-97.45528914,31.65022284,215.6,0,5.49,95.37,-97.45529568,31.65021775,215.6,-2.75,5.23,95.04
6535.5,65+35.50,-97.45528068,31.65022592,215.64,2.75,5.06,95.5,-97.45528721,31.65022082,215.64,0,5.45,95.42,-97.45529374,31.65021573,215.64,-2.75,5.21,95.09
6536,65+36.00,-97.45527991,31.6502249,215.7,2.75,5.1,95.54,-97.45528644,31.6502198,215.7,0,5.55,95.42,-97.45529297,31.65021471,215.7,-2.75,5.27,95.08
6536.5,65+36.50,-97.4552787,31.65022379,215.7,2.75,5.13,95.47,-97.45528523,31.6502187,215.7,0,5.51,95.46,-97.45529176,31.6502136,215.7,-2.75,5.18,95.06
6537,65+37.00,-97.45527683,31.65022213,215.7,2.75,5.11,95.39,-97.45528337,31.65021704,215.7,0,5.46,95.5,-97.45528991,31.65021195,215.7,-2.75,5.27,95.09
6538,65+38.00,-97.45527576,31.65022105,215.7,2.75,5.15,95.41,-97.4552823,31.65021597,215.7,0,5.48,95.47,-97.45528885,31.65021089,215.7,-2.75,5.23,95.03
6538.5,65+38.50,-97.45527385,31.65021936,215.7,2.75,5.19,95.42,-97.45528039,31.65021427,215.7,0,5.47,95.48,-97.45528693,31.65020919,215.7,-2.75,5.21,95.03
6539,65+39.00,-97.45527276,31.65021836,215.7,2.75,5.18,95.4,-97.45527931,31.65021328,215.7,0,5.44,95.45,-97.45528585,31.6502082,215.7,-2.75,5.27,94.95
6539.5,65+39.50,-97.45527134,31.65021711,215.7,2.75,5.12,95.4,-97.45527788,31.65021202,215.7,0,5.48,95.46,-97.45528442,31.65020693,215.7,-2.75,5.24,94.96
6540,65+40.00,-97.45527052,31.65021612,215.7,2.75,5.22,95.37,-97.45527705,31.65021103,215.7,0,5.41,95.4,-97.45528358,31.65020593,215.7,-2.75,5.29,94.98
6541,65+41.00,-97.45526882,31.65021445,215.7,2.75,5.17,95.36,-97.45527533,31.65020933,215.7,0,5.38,95.44,-97.45528184,31.65020422,215.7,-2.75,5.23,94.98
6541.5,65+41.50,-97.45526773,31.65021336,215.7,2.75,5.19,95.38,-97.45527426,31.65020826,215.7,0,5.41,95.37,-97.45528079,31.65020317,215.7,-2.75,5.25,94.94
6542,65+42.00,-97.45526684,31.65021249,215.7,2.75,5.21,95.39,-97.45527337,31.65020739,215.7,0,5.4,95.42,-97.4552799,31.6502023,215.7,-2.75,5.32,94.95
6542.5,65+42.50,-97.45526505,31.65021084,215.7,2.75,5.33,95.38,-97.45527158,31.65020575,215.7,0,5.41,95.49,-97.45527811,31.65020065,215.7,-2.75,5.35,94.94
6543,65+43.00,-97.45526399,31.65020981,215.7,2.75,5.16,95.47,-97.45527052,31.65020471,215.7,0,5.46,95.61,-97.45527705,31.65019962,215.7,-2.75,5.28,95.04
6544,65+44.00,-97.45526314,31.6502091,215.7,2.75,5.24,95.5,-97.45526967,31.650204,215.7,0,5.36,95.65,-97.4552762,31.65019891,215.7,-2.75,5.18,95.03
6544.5,65+44.50,-97.45526182,31.65020697,215.7,2.75,5.31,95.45,-97.45526835,31.65020187,215.7,0,5.35,95.67,-97.45527488,31.65019678,215.7,-2.75,5.18,95.14
6545,65+45.00,-97.4552608,31.6502061,215.7,2.75,5.27,95.51,-97.45526733,31.650201,215.7,0,5.35,95.68,-97.45527386,31.65019591,215.7,-2.75,5.23,95.17
6545.5,65+45.50,-97.4552598,31.65020526,215.7,2.75,5.23,95.43,-97.45526633,31.65020017,215.7,0,5.34,95.63,-97.45527286,31.65019507,215.7,-2.75,5.22,95.17
6546,65+46.00,-97.4552578,31.6502036,215.7,2.75,5.24,95.42,-97.45526433,31.6501985,215.7,0,5.39,95.65,-97.45527086,31.65019341,215.7,-2.75,5.35,95.15
6547,65+47.00,-97.45525655,31.65020245,215.7,2.75,5.26,95.42,-97.45526305,31.65019733,215.7,0,5.35,95.67,-97.45526956,31.65019221,215.7,-2.75,5.28,95.18
6547.5,65+47.50,-97.45525473,31.65020086,215.7,2.75,5.26,95.47,-97.45526118,31.65019569,215.7,0,5.4,95.76,-97.45526763,31.65019052,215.7,-2.75,5.25,95.18
6548,65+48.00,-97.45525382,31.65020004,215.7,2.75,5.29,95.42,-97.45526027,31.65019487,215.7,0,5.32,95.78,-97.45526672,31.6501897,215.7,-2.75,5.2,95.2
6548.5,65+48.50,-97.4552523,31.65019814,215.63,2.75,5.2,95.35,-97.45525872,31.65019294,215.63,0,5.53,95.77,-97.45526514,31.65018774,215.63,-2.75,5.23,95.21
6549,65+49.00,-97.45525161,31.65019716,215.6,2.75,5.17,95.35,-97.45525802,31.65019196,215.6,0,5.4,95.79,-97.45526443,31.65018675,215.6,-2.75,5.24,95.25
6550,65+50.00,-97.45525092,31.65019639,215.61,2.75,5.23,95.26,-97.45525731,31.65019116,215.61,0,5.4,95.82,-97.4552637,31.65018594,215.61,-2.75,5.29,95.24
6550.5,65+50.50,-97.45524883,31.65019452,215.7,2.75,5.23,95.2,-97.45525522,31.65018929,215.7,0,5.44,95.82,-97.45526161,31.65018407,215.7,-2.75,5.22,95.25
6551,65+51.00,-97.45524813,31.65019394,215.7,2.75,5.17,95.21,-97.45525452,31.65018871,215.7,0,5.33,95.93,-97.45526091,31.65018349,215.7,-2.75,5.2,95.22
6551.5,65+51.50,-97.45524711,31.65019308,215.7,2.75,5.2,95.28,-97.4552535,31.65018786,215.7,0,5.35,95.9,-97.45525989,31.65018263,215.7,-2.75,5.21,95.16
6552,65+52.00,-97.45524495,31.65019132,215.7,2.75,5.17,95.4,-97.45525133,31.6501861,215.7,0,5.38,95.87,-97.45525772,31.65018087,215.7,-2.75,5.29,95.2
6553,65+53.00,-97.45524392,31.65019053,215.69,2.75,5.14,95.36,-97.45525032,31.65018532,215.69,0,5.32,95.86,-97.45525671,31.6501801,215.69,-2.75,5.34,95.25
6553.5,65+53.50,-97.45524267,31.65018928,215.64,2.75,5.2,95.37,-97.45524906,31.65018406,215.64,0,5.33,95.91,-97.45525546,31.65017885,215.64,-2.75,5.28,95.23
6554,65+54.00,-97.45524018,31.65018706,215.6,2.75,5.14,95.39,-97.45524657,31.65018184,215.6,0,5.38,95.93,-97.45525297,31.65017662,215.6,-2.75,5.31,95.22
6554.5,65+54.50,-97.4552392,31.65018615,215.6,2.75,5.17,95.36,-97.4552456,31.65018093,215.6,0,5.34,95.98,-97.45525199,31.65017571,215.6,-2.75,5.3,95.2
6555,65+55.00,-97.45523833,31.65018535,215.6,2.75,5.2,95.35,-97.45524473,31.65018013,215.6,0,5.37,95.97,-97.45525112,31.65017492,215.6,-2.75,5.28,95.19
6556,65+56.00,-97.45523613,31.65018338,215.6,2.75,5.17,95.29,-97.45524253,31.65017817,215.6,0,5.4,95.94,-97.45524893,31.65017295,215.6,-2.75,5.32,95.17
6556.5,65+56.50,-97.45523486,31.65018228,215.64,2.75,5.17,95.28,-97.45524126,31.65017706,215.64,0,5.31,95.93,-97.45524765,31.65017185,215.64,-2.75,5.22,95.17
6557,65+57.00,-97.45523379,31.65018137,215.69,2.75,5.2,95.19,-97.45524018,31.65017616,215.69,0,5.31,95.98,-97.45524658,31.65017094,215.69,-2.75,5.27,95.13
6557.5,65+57.50,-97.4552331,31.65018051,215.7,2.75,5.1,95.27,-97.4552395,31.6501753,215.7,0,5.33,95.93,-97.45524589,31.65017008,215.7,-2.75,5.21,95.14
6558,65+58.00,-97.45523095,31.65017838,215.7,2.75,5.17,95.27,-97.45523736,31.65017318,215.7,0,5.29,95.94,-97.45524377,31.65016797,215.7,-2.75,5.26,95.18
6559,65+59.00,-97.45522977,31.6501775,215.7,2.75,5.17,95.27,-97.45523619,31.6501723,215.7,0,5.33,95.89,-97.4552426,31.6501671,215.7,-2.75,5.17,95.26
6559.5,65+59.50,-97.45522858,31.65017645,215.7,2.75,5.12,95.27,-97.455235,31.65017125,215.7,0,5.36,95.97,-97.45524142,31.65016605,215.7,-2.75,5.24,95.26
6560,65+60.00,-97.45522745,31.65017542,215.7,2.75,5.14,95.26,-97.45523387,31.65017023,215.7,0,5.28,95.95,-97.4552403,31.65016503,215.7,-2.75,5.27,95.26
6560.5,65+60.50,-97.4552255,31.6501737,215.7,2.75,5.2,95.22,-97.45523193,31.6501685,215.7,0,5.28,95.89,-97.45523835,31.65016331,215.7,-2.75,5.29,95.26
6561,65+61.00,-97.45522441,31.65017269,215.7,2.75,5.2,95.24,-97.45523083,31.6501675,215.7,0,5.36,95.89,-97.45523726,31.65016231,215.7,-2.75,5.18,95.29
6562,65+62.00,-97.45522341,31.65017186,215.7,2.75,5.25,95.21,-97.45522983,31.65016667,215.7,0,5.38,95.89,-97.45523626,31.65016147,215.7,-2.75,5.17,95.39
6562.5,65+62.50,-97.45522233,31.65017078,215.65,2.75,5.17,95.23,-97.45522876,31.65016559,215.65,0,5.44,95.89,-97.45523518,31.6501604,215.65,-2.75,5.2,95.35
6563,65+63.00,-97.45522024,31.65016869,215.7,2.75,5.23,95.28,-97.45522667,31.6501635,215.7,0,5.4,95.96,-97.45523309,31.65015831,215.7,-2.75,5.12,95.3
6563.5,65+63.50,-97.45521916,31.6501677,215.7,2.75,5.19,95.28,-97.45522559,31.65016251,215.7,0,5.33,95.96,-97.45523201,31.65015732,215.7,-2.75,5.12,95.24
6564,65+64.00,-97.45521775,31.65016645,215.7,2.75,5.2,95.29,-97.45522418,31.65016125,215.7,0,5.32,95.92,-97.4552306,31.65015606,215.7,-2.75,5.21,95.18
6565,65+65.00,-97.45521676,31.6501656,215.7,2.75,5.27,95.29,-97.45522317,31.6501604,215.7,0,5.35,95.84,-97.45522959,31.6501552,215.7,-2.75,5.22,95.14
6565.5,65+65.50,-97.45521458,31.65016358,215.7,2.75,5.27,95.38,-97.455221,31.65015838,215.7,0,5.33,95.85,-97.45522742,31.65015318,215.7,-2.75,5.27,95.13
6566,65+66.00,-97.4552134,31.65016249,215.7,2.75,5.28,95.38,-97.45521983,31.6501573,215.7,0,5.32,95.84,-97.45522626,31.65015211,215.7,-2.75,5.22,95.18
6566.5,65+66.50,-97.45521275,31.65016173,215.7,2.75,5.23,95.47,-97.45521921,31.65015656,215.7,0,5.35,95.91,-97.45522566,31.65015139,215.7,-2.75,5.2,95.2
6567,65+67.00,-97.4552109,31.65015981,215.7,2.75,5.28,95.52,-97.45521737,31.65015466,215.7,0,5.34,95.85,-97.45522384,31.65014951,215.7,-2.75,5.19,95.19
6568,65+68.00,-97.45520976,31.65015882,215.7,2.75,5.26,95.54,-97.45521626,31.65015369,215.7,0,5.33,95.86,-97.45522276,31.65014856,215.7,-2.75,5.19,95.23
6568.5,65+68.50,-97.45520887,31.65015804,215.7,2.75,5.33,95.53,-97.45521537,31.65015292,215.7,0,5.42,95.84,-97.45522187,31.65014779,215.7,-2.75,5.3,95.24
6569,65+69.00,-97.455207,31.65015629,215.7,2.75,5.26,95.48,-97.4552135,31.65015116,215.7,0,5.4,95.84,-97.45522,31.65014604,215.7,-2.75,5.23,95.16
6569.5,65+69.50,-97.45520596,31.65015533,215.72,2.75,5.26,95.5,-97.45521246,31.65015021,215.72,0,5.34,95.88,-97.45521896,31.65014509,215.72,-2.75,5.21,95.21
6570,65+70.00,-97.45520487,31.65015441,215.78,2.75,5.23,95.54,-97.45521137,31.65014929,215.78,0,5.32,95.91,-97.45521788,31.65014417,215.78,-2.75,5.21,95.29
6571,65+71.00,-97.45520258,31.65015248,215.77,2.75,5.3,95.54,-97.45520912,31.65014739,215.77,0,5.35,95.92,-97.45521566,31.6501423,215.77,-2.75,5.28,95.32
6571.5,65+71.50,-97.45520112,31.65015122,215.71,2.75,5.24,95.54,-97.45520768,31.65014616,215.71,0,5.36,95.95,-97.45521425,31.6501411,215.71,-2.75,5.21,95.41
6572,65+72.00,-97.45520018,31.65015031,215.7,2.75,5.19,95.53,-97.45520676,31.65014526,215.7,0,5.35,95.85,-97.45521333,31.6501402,215.7,-2.75,5.22,95.42
6572.5,65+72.50,-97.45519906,31.65014926,215.74,2.75,5.19,95.52,-97.45520567,31.65014424,215.74,0,5.38,95.81,-97.45521228,31.65013922,215.74,-2.75,5.16,95.4
6573,65+73.00,-97.45519689,31.65014719,215.8,2.75,5.22,95.53,-97.4552035,31.65014217,215.8,0,5.44,95.76,-97.45521011,31.65013715,215.8,-2.75,5.17,95.35
6574,65+74.00,-97.45519597,31.65014626,215.8,2.75,5.21,95.57,-97.45520258,31.65014125,215.8,0,5.43,95.78,-97.45520919,31.65013623,215.8,-2.75,5.19,95.37
6574.5,65+74.50,-97.45519491,31.65014521,215.8,2.75,5.2,95.62,-97.45520152,31.65014019,215.8,0,5.4,95.84,-97.45520813,31.65013517,215.8,-2.75,5.25,95.41
6575,65+75.00,-97.45519279,31.65014319,215.8,2.75,5.19,95.58,-97.4551994,31.65013817,215.8,0,5.33,95.87,-97.45520601,31.65013315,215.8,-2.75,5.17,95.43
6575.5,65+75.50,-97.45519178,31.65014226,215.8,2.75,5.11,95.62,-97.45519839,31.65013724,215.8,0,5.38,95.8,-97.455205,31.65013222,215.8,-2.75,5.18,95.39
6576,65+76.00,-97.455191,31.65014161,215.8,2.75,5.17,95.6,-97.45519761,31.6501366,215.8,0,5.31,95.78,-97.45520422,31.65013158,215.8,-2.75,5.15,95.39
6577,65+77.00,-97.45518885,31.65013944,215.8,2.75,5.17,95.61,-97.45519546,31.65013442,215.8,0,5.42,95.68,-97.45520207,31.6501294,215.8,-2.75,5.21,95.4
6577.5,65+77.50,-97.45518822,31.65013869,215.8,2.75,5.19,95.59,-97.45519483,31.65013367,215.8,0,5.3,95.68,-97.45520144,31.65012865,215.8,-2.75,5.18,95.28
6578,65+78.00,-97.45518715,31.65013771,215.8,2.75,5.14,95.55,-97.45519376,31.65013269,215.8,0,5.34,95.68,-97.45520037,31.65012767,215.8,-2.75,5.21,95.32
6578.5,65+78.50,-97.4551854,31.65013586,215.8,2.75,5.19,95.51,-97.45519201,31.65013084,215.8,0,5.36,95.76,-97.45519862,31.65012583,215.8,-2.75,5.19,95.36
6579,65+79.00,-97.45518449,31.65013496,215.8,2.75,5.17,95.47,-97.4551911,31.65012994,215.8,0,5.43,95.76,-97.45519771,31.65012492,215.8,-2.75,5.25,95.35
6580,65+80.00,-97.4551836,31.65013402,215.82,2.75,5.2,95.54,-97.45519021,31.650129,215.82,0,5.37,95.77,-97.45519682,31.65012398,215.82,-2.75,5.21,95.44
6580.5,65+80.50,-97.45518223,31.65013252,215.9,2.75,5.11,95.54,-97.45518884,31.6501275,215.9,0,5.33,95.8,-97.45519545,31.65012248,215.9,-2.75,5.22,95.43
6581,65+81.00,-97.45518115,31.65013144,215.9,2.75,5.13,95.58,-97.45518771,31.65012638,215.9,0,5.42,95.81,-97.45519427,31.65012131,215.9,-2.75,5.25,95.34
6581.5,65+81.50,-97.45517922,31.65012962,215.9,2.75,5.19,95.52,-97.45518577,31.65012455,215.9,0,5.28,95.84,-97.45519233,31.65011948,215.9,-2.75,5.25,95.38
6582,65+82.00,-97.45517832,31.65012878,215.9,2.75,5.12,95.52,-97.45518488,31.65012371,215.9,0,5.18,95.77,-97.45519143,31.65011864,215.9,-2.75,5.28,95.39
6583,65+83.00,-97.4551773,31.65012782,215.9,2.75,5.09,95.55,-97.45518386,31.65012275,215.9,0,5.08,95.72,-97.45519042,31.65011768,215.9,-2.75,5.26,95.51
6583.5,65+83.50,-97.45517538,31.65012612,215.9,2.75,5.11,95.53,-97.45518193,31.65012105,215.9,0,5.12,95.67,-97.45518848,31.65011597,215.9,-2.75,5.25,95.38
6584,65+84.00,-97.45517462,31.65012528,215.91,2.75,5.13,95.52,-97.45518116,31.65012019,215.91,0,5.36,95.66,-97.4551877,31.65011511,215.91,-2.75,5.27,95.47
6584.5,65+84.50,-97.45517355,31.65012439,215.97,2.75,5.14,95.51,-97.45518,31.65011923,215.97,0,5.47,95.63,-97.45518646,31.65011406,215.97,-2.75,5.27,95.38
6585,65+85.00,-97.45517127,31.65012236,216,2.75,5.13,95.43,-97.45517771,31.65011718,216,0,5.57,95.6,-97.45518414,31.65011199,216,-2.75,5.21,95.35
6586,65+86.00,-97.45517052,31.65012164,216,2.75,5.04,95.46,-97.45517694,31.65011644,216,0,5.59,95.62,-97.45518335,31.65011124,216,-2.75,5.23,95.37
6586.5,65+86.50,-97.45516983,31.65012097,216,2.75,5.1,95.48,-97.4551762,31.65011572,216,0,5.48,95.61,-97.45518256,31.65011047,216,-2.75,5.18,95.36
6587,65+87.00,-97.45516763,31.65011911,216,2.75,5.08,95.45,-97.45517399,31.65011386,216,0,5.35,95.56,-97.45518035,31.6501086,216,-2.75,5.23,95.38
6587.5,65+87.50,-97.45516668,31.65011823,216,2.75,5.04,95.48,-97.455173,31.65011295,216,0,5.39,95.57,-97.45517933,31.65010767,216,-2.75,5.23,95.39
6588,65+88.00,-97.4551646,31.65011633,216,2.75,5.06,95.5,-97.45517093,31.65011105,216,0,5.43,95.57,-97.45517725,31.65010577,216,-2.75,5.17,95.4
6589,65+89.00,-97.45516304,31.6501151,216,2.75,5.05,95.61,-97.45516937,31.65010982,216,0,5.43,95.58,-97.45517569,31.65010455,216,-2.75,5.25,95.39
6589.5,65+89.50,-97.45516207,31.6501143,216,2.75,5.05,95.69,-97.45516839,31.65010902,216,0,5.36,95.55,-97.45517472,31.65010374,216,-2.75,5.3,95.42
6590,65+90.00,-97.45516104,31.65011338,216,2.75,5.11,95.7,-97.45516737,31.65010811,216,0,5.3,95.61,-97.4551737,31.65010283,216,-2.75,5.27,95.47
6590.5,65+90.50,-97.45515897,31.65011155,216,2.75,5.11,95.71,-97.45516529,31.65010627,216,0,5.44,95.61,-97.45517162,31.650101,216,-2.75,5.19,95.47
6591,65+91.00,-97.45515807,31.65011081,216,2.75,5.19,95.71,-97.4551644,31.65010553,216,0,5.44,95.55,-97.45517073,31.65010025,216,-2.75,5.16,95.46
6592,65+92.00,-97.45515697,31.65010988,216,2.75,5.17,95.67,-97.45516332,31.65010463,216,0,5.51,95.56,-97.45516968,31.65009938,216,-2.75,5.16,95.45
6592.5,65+92.50,-97.45515489,31.65010808,216.05,2.75,5.18,95.77,-97.45516125,31.65010283,216.05,0,5.54,95.54,-97.45516761,31.65009757,216.05,-2.75,5.23,95.42
6593,65+93.00,-97.45515384,31.65010711,216.1,2.75,5.14,95.87,-97.45516017,31.65010183,216.1,0,5.55,95.65,-97.45516649,31.65009656,216.1,-2.75,5.26,95.37
6593.5,65+93.50,-97.45515198,31.65010566,216.1,2.75,5.22,95.94,-97.45515834,31.65010041,216.1,0,5.41,95.67,-97.45516469,31.65009516,216.1,-2.75,5.16,95.39
6594,65+94.00,-97.45515086,31.65010466,216.1,2.75,5.24,95.96,-97.45515722,31.65009941,216.1,0,5.47,95.68,-97.45516358,31.65009415,216.1,-2.75,5.21,95.44
6595,65+95.00,-97.45515023,31.65010413,216.1,2.75,5.2,96.04,-97.45515655,31.65009885,216.1,0,5.44,95.65,-97.45516288,31.65009357,216.1,-2.75,5.26,95.49
6595.5,65+95.50,-97.45514821,31.65010217,216.1,2.75,5.2,96.06,-97.45515454,31.65009689,216.1,0,5.53,95.65,-97.45516087,31.65009161,216.1,-2.75,5.28,95.46
6596,65+96.00,-97.45514734,31.65010145,216.1,2.75,5.16,96.06,-97.45515367,31.65009617,216.1,0,5.44,95.68,-97.45515999,31.65009089,216.1,-2.75,5.33,95.45
6596.5,65+96.50,-97.45514642,31.65010053,216.1,2.75,5.25,96.08,-97.45515275,31.65009525,216.1,0,5.48,95.68,-97.45515908,31.65008997,216.1,-2.75,5.37,95.47
6597,65+97.00,-97.45514536,31.65009889,216.1,2.75,5.19,96.09,-97.45515169,31.65009361,216.1,0,5.56,95.64,-97.45515801,31.65008833,216.1,-2.75,5.42,95.48
6598,65+98.00,-97.45514431,31.65009784,216.1,2.75,5.16,96.03,-97.45515067,31.65009259,216.1,0,5.59,95.69,-97.45515703,31.65008734,216.1,-2.75,5.26,95.52
6598.5,65+98.50,-97.45514212,31.65009591,216.1,2.75,5.26,96.03,-97.45514848,31.65009066,216.1,0,5.6,95.67,-97.45515484,31.65008541,216.1,-2.75,5.36,95.46
6599,65+99.00,-97.45514067,31.65009458,216.1,2.75,5.21,96.02,-97.45514703,31.65008933,216.1,0,5.61,95.65,-97.45515339,31.65008408,216.1,-2.75,5.34,95.4
6599.5,65+99.50,-97.45513989,31.65009391,216.1,2.75,5.14,96.06,-97.45514622,31.65008863,216.1,0,5.63,95.6,-97.45515255,31.65008335,216.1,-2.75,5.32,95.51
6600,66+0.00,-97.45513898,31.65009312,216.1,2.75,5.27,96.06,-97.45514531,31.65008784,216.1,0,5.65,95.61,-97.45515163,31.65008256,216.1,-2.75,5.48,95.58
6601,66+1.00,-97.45513783,31.65009206,216.1,2.75,5.25,96.12,-97.45514421,31.65008683,216.1,0,5.54,95.64,-97.4551506,31.65008161,216.1,-2.75,5.44,95.58
6601.5,66+1.50,-97.45513578,31.65009031,216.07,2.75,5.3,96.11,-97.45514217,31.65008508,216.07,0,5.49,95.67,-97.45514855,31.65007986,216.07,-2.75,5.5,95.55
6602,66+2.00,-97.45513462,31.65008935,216.02,2.75,5.3,96.11,-97.45514101,31.65008412,216.02,0,5.62,95.66,-97.45514739,31.65007889,216.02,-2.75,5.54,95.48
6602.5,66+2.50,-97.45513371,31.65008859,216,2.75,5.27,96.1,-97.4551401,31.65008336,216,0,5.69,95.58,-97.45514648,31.65007813,216,-2.75,5.36,95.46
6603,66+3.00,-97.45513154,31.65008676,216,2.75,5.23,96.06,-97.45513787,31.65008148,216,0,5.72,95.57,-97.4551442,31.6500762,216,-2.75,5.11,95.51
6604,66+4.00,-97.45513059,31.65008586,216,2.75,5.27,96.01,-97.4551369,31.65008057,216,0,5.65,95.56,-97.45514322,31.65007528,216,-2.75,4.74,95.52
